ID,Rating
145,3.18375
146,2.67233
147,2.22306
148,4.75162
149,4.00266
150,2.97719
151,3.37691
152,3.23044
153,2.76668
154,2.56165
155,1.76736
156,2.46977
157,2.94668
158,4.07244
159,3.55691
160,2.23655
161,3.47379
162,3.79899
163,3.86517
164,4.05355
165,4.17896
166,3.25978
167,4.1533
168,3.17649
169,2.85482
170,3.26328
171,2.36288
172,3.69342
173,3.56059
174,4.00072
175,3.8122
176,4.48673
177,3.74962
178,4.86288
179,4.57715
180,4.01627
181,3.75753
182,3.56182
183,4.38594
184,3.8679
185,4.5826
186,3.33107
187,4.55376
188,5.0
189,4.25136
190,2.61029
191,3.9244
192,3.2299
193,4.36717
194,3.82583
195,3.44077
196,2.80964
197,1.74023
198,1.07098
199,4.28755
200,2.62771
201,3.9565
202,2.51377
203,4.23962
204,3.96628
205,4.15143
206,3.69924
207,1.58984
208,2.1758
209,4.18197
210,4.74962
211,4.78412
212,1.7081
213,2.33413
214,3.84011
215,4.04905
216,5.0
217,1.67067
218,5.0
219,4.04912
220,3.04925
221,3.67327
222,3.1161
223,3.41689
224,1.6698
225,4.35721
226,4.16228
227,3.08789
228,2.64067
229,3.70323
230,3.89459
231,3.01237
232,4.14216
233,4.08154
234,2.83505
235,3.46103
236,2.97247
237,2.77813
238,4.05807
239,2.77981
240,4.41331
241,3.36881
242,3.0413
243,2.04668
244,4.42589
245,3.3662
246,3.56142
247,3.05858
248,4.24936
249,4.26242
250,4.74368
251,4.66894
252,4.54249
253,2.28702
254,2.59248
255,2.60482
256,1.83802
257,2.89094
258,3.18492
259,2.94595
260,2.28608
261,4.69964
262,2.74598
263,3.92504
264,1.93668
265,3.18765
266,3.14971
267,3.40752
268,2.70262
269,3.74912
270,3.69136
271,2.30796
272,2.00104
273,2.55812
274,2.72159
275,2.67241
276,2.71194
277,2.626
278,2.37716
279,2.88307
280,3.46592
281,4.42407
282,2.39419
283,4.12484
284,2.61738
285,2.86626
286,2.51388
287,3.0824
288,3.6426
289,2.40305
290,2.33845
291,1.99582
292,3.80842
293,2.74752
294,3.09693
295,3.67261
296,3.79998
297,2.68945
298,3.99853
299,3.25711
300,1.97858
301,4.26992
302,3.60846
303,3.07381
304,3.46491
305,2.97599
306,3.87586
307,3.48177
308,3.57565
309,3.72817
310,4.08373
311,3.59403
312,1.84013
313,3.38453
314,1.65745
315,5.0
316,4.52706
317,3.91147
318,3.85445
319,3.17838
320,4.1349
321,4.62898
322,3.3694
323,3.84828
324,3.09157
325,3.60157
326,4.62193
327,3.39801
328,4.82784
329,2.23412
330,4.42511
331,3.89115
332,4.07615
333,3.74386
334,4.04021
335,4.35194
336,2.46372
337,3.86204
338,1.98235
339,3.63344
340,3.62369
341,2.25919
342,3.64954
343,2.19465
344,3.5804
345,3.3627
346,2.29855
347,3.71862
348,3.49745
349,2.96453
350,3.0792
351,4.02694
352,3.36521
353,3.06398
354,2.11344
355,2.32893
356,2.68032
357,3.6993
358,3.98942
359,3.61655
360,2.70593
361,3.04999
362,2.39367
363,2.66106
364,2.51467
365,2.48668
366,2.59169
367,3.85576
368,2.63071
369,2.10461
370,2.35068
371,1.15903
372,3.22335
373,3.09986
374,4.58318
375,3.50897
376,2.77931
377,3.3861
378,2.25018
379,5.0
380,5.0
381,2.91679
382,2.17478
383,4.22844
384,3.34047
385,4.32468
386,3.73276
387,3.26096
388,3.718
389,3.44473
390,3.76853
391,3.77916
392,3.9997
393,4.45352
394,3.76123
395,4.14408
396,4.56512
397,3.82483
398,3.52669
399,3.5092
400,3.63996
401,3.28353
402,3.42701
403,4.56426
404,4.09633
405,4.80047
406,3.16325
407,3.37229
408,3.74595
409,3.53718
410,2.90882
411,4.48517
412,3.66314
413,2.58784
414,3.99959
415,2.99121
416,3.42564
417,2.48866
418,4.30437
419,2.36823
420,3.00747
421,4.24874
422,3.80377
423,4.03762
424,3.34327
425,4.44952
426,3.5089
427,2.38506
428,3.76962
429,2.99788
430,2.45574
431,3.49682
432,4.82177
433,3.10309
434,2.83268
435,3.66877
436,3.30808
437,4.37294
438,4.02933
439,2.4303
440,3.37132
441,3.50024
442,3.33009
443,4.40342
444,3.1631
445,3.89026
446,3.13742
447,3.91005
448,2.88906
449,2.89367
450,3.69437
451,2.81745
452,3.9361
453,4.93888
454,3.79468
455,4.75088
456,3.2937
457,3.06016
458,3.63238
459,4.82017
460,2.68032
461,3.21438
462,3.1705
463,3.13452
464,3.55691
465,2.32233
466,3.19609
467,4.06256
468,3.65668
469,3.28016
470,5.0
471,3.30116
472,3.81934
473,5.0
474,5.0
475,3.69694
476,3.5923
477,2.85238
478,3.00538
479,2.10039
480,4.27686
481,3.56348
482,3.31031
483,1.75309
484,3.60904
485,4.24745
486,3.11171
487,3.21308
488,4.86308
489,4.48058
490,4.61256
491,4.42808
492,2.37998
493,2.82892
494,3.12689
495,3.62848
496,3.41045
497,4.7914
498,4.79032
499,4.44964
500,2.36339
501,3.72589
502,3.71198
503,3.9868
504,4.6223
505,3.15465
506,4.20926
507,4.59867
508,5.0
509,2.57002
510,4.5889
511,3.50421
512,2.85
513,4.59569
514,4.30604
515,4.47609
516,2.49195
517,4.04572
518,4.11114
519,3.50219
520,4.1869
521,4.6818
522,4.69557
523,3.74684
524,5.0
525,4.56102
526,5.0
527,3.62671
528,4.63317
529,3.63567
530,4.24383
531,3.2595
532,4.80437
533,4.72233
534,4.47795
535,4.21528
536,4.09901
537,2.25528
538,3.42082
539,2.77221
540,3.81091
541,2.63716
542,5.0
543,3.14814
544,3.59323
545,2.61824
546,3.6838
547,3.78922
548,3.46721
549,3.53012
550,3.51721
551,2.87831
552,4.26971
553,5.0
554,3.24503
555,4.28739
556,3.04929
557,3.42394
558,2.2547
559,4.43327
560,2.34497
561,4.38277
562,1.73988
563,4.98193
564,3.19554
565,4.30468
566,3.56357
567,4.13781
568,2.93657
569,4.83806
570,4.91986
571,3.54459
572,3.84976
573,3.43204
574,3.81704
575,3.99568
576,3.38878
577,4.02893
578,5.0
579,4.30635
580,3.73344
581,4.43852
582,4.75909
583,4.2778
584,4.30053
585,3.11337
586,1.45194
587,3.90166
588,3.85399
589,4.12383
590,3.31403
591,3.69436
592,4.01906
593,4.10367
594,3.96128
595,5.0
596,3.49482
597,2.92301
598,3.18842
599,3.97709
600,4.28894
601,3.56435
602,4.21417
603,4.02716
604,3.89
605,5.0
606,3.39096
607,1.72549
608,4.80584
609,4.17343
610,4.83105
611,3.18965
612,3.39728
613,3.32917
614,3.83334
615,3.74274
616,2.40388
617,3.34375
618,2.9641
619,3.53031
620,2.3382
621,4.30439
622,2.46551
623,3.12162
624,2.82838
625,3.03685
626,3.09254
627,2.33339
628,3.08879
629,2.99242
630,3.42197
631,3.12401
632,4.44294
633,2.50049
634,2.49166
635,3.8914
636,2.73641
637,2.97408
638,3.57935
639,3.9468
640,2.54306
641,3.26742
642,2.57506
643,4.05757
644,3.24142
645,1.0
646,3.30489
647,5.0
648,2.47181
649,4.38312
650,4.52544
651,4.26243
652,1.71524
653,2.70453
654,3.69976
655,3.76293
656,2.0741
657,3.5045
658,3.55831
659,2.77534
660,3.6942
661,2.60673
662,3.21577
663,3.1373
664,3.95717
665,2.85413
666,2.59625
667,1.90806
668,2.96446
669,2.16862
670,3.84081
671,3.37767
672,2.10784
673,2.85982
674,2.20937
675,4.05038
676,3.72537
677,3.06191
678,2.82404
679,2.98836
680,2.61447
681,1.76139
682,3.14979
683,3.57994
684,3.38259
685,3.21366
686,4.31417
687,2.99732
688,1.52402
689,2.54396
690,3.40985
691,2.0331
692,3.76557
693,3.21383
694,2.11693
695,2.51898
696,3.26693
697,3.92492
698,3.2449
699,4.31335
700,2.30364
701,3.45048
702,3.12073
703,3.23006
704,3.2614
705,3.3007
706,3.24538
707,3.16446
708,3.61838
709,2.62836
710,2.34898
711,4.1943
712,3.59356
713,3.20633
714,4.3094
715,3.31301
716,5.0
717,2.67708
718,4.48347
719,3.06117
720,3.23328
721,3.62072
722,3.50918
723,2.09812
724,2.15737
725,3.38102
726,3.16198
727,2.89781
728,4.50839
729,3.58524
730,3.09348
731,4.00544
732,3.33465
733,3.50886
734,3.71715
735,3.46491
736,3.53262
737,2.42713
738,3.12838
739,4.4858
740,3.8717
741,4.93627
742,4.00049
743,5.0
744,4.48305
745,4.26497
746,3.7761
747,4.75021
748,4.07146
749,4.67751
750,4.73009
751,5.0
752,3.40265
753,5.0
754,4.50104
755,4.51864
756,4.1264
757,4.02645
758,3.68566
759,4.52264
760,3.83157
761,4.3959
762,4.97555
763,4.65796
764,4.19988
765,4.25741
766,4.96737
767,4.60346
768,4.66735
769,2.63073
770,3.41227
771,4.56381
772,2.31734
773,3.06249
774,4.1004
775,3.58867
776,4.10963
777,4.7197
778,3.3724
779,5.0
780,5.0
781,4.94574
782,2.97968
783,4.44229
784,5.0
785,5.0
786,4.94374
787,4.15752
788,4.10257
789,4.08452
790,4.81937
791,3.1103
792,3.42624
793,4.47423
794,4.05748
795,4.27859
796,3.86781
797,3.73845
798,2.85545
799,4.70053
800,4.87698
801,4.92612
802,4.80288
803,3.94823
804,5.0
805,4.04826
806,4.25716
807,3.78846
808,3.85342
809,3.21047
810,4.35044
811,4.9186
812,4.24874
813,2.76266
814,2.88048
815,5.0
816,4.42334
817,4.04216
818,4.42164
819,4.63929
820,2.03745
821,5.0
822,4.3823
823,1.0
824,3.20342
825,4.28198
826,2.65437
827,3.18794
828,3.84346
829,4.4005
830,5.0
831,3.91807
832,4.45576
833,4.54817
834,4.78448
835,2.9075
836,3.47559
837,3.8454
838,2.69906
839,4.61945
840,4.26268
841,4.80455
842,4.53535
843,4.33145
844,4.55135
845,2.73762
846,4.28286
847,4.77288
848,3.07188
849,4.43305
850,4.37924
851,3.11516
852,3.08539
853,3.32011
854,3.57905
855,4.34197
856,4.54788
857,4.13324
858,4.50786
859,2.72327
860,4.38917
861,4.74898
862,3.96182
863,3.08023
864,4.97304
865,5.0
866,4.62422
867,4.876
868,2.77297
869,4.41541
870,3.75197
871,4.54983
872,1.91836
873,3.54664
874,3.71637
875,3.84032
876,3.13794
877,4.11702
878,2.78513
879,3.45228
880,3.65076
881,2.47224
882,2.58769
883,3.43597
884,3.81723
885,3.82594
886,3.95269
887,4.3698
888,3.67634
889,2.47559
890,3.30236
891,3.98849
892,2.65124
893,4.40446
894,2.46323
895,4.4021
896,3.24734
897,2.14324
898,2.44787
899,1.39988
900,3.2189
901,2.13206
902,3.90943
903,3.41002
904,3.63002
905,2.97038
906,3.57923
907,3.3589
908,4.17062
909,3.29323
910,3.7342
911,4.40222
912,3.19793
913,4.49505
914,3.54179
915,4.08754
916,2.74556
917,3.57788
918,2.734
919,3.71873
920,4.39174
921,2.8296
922,3.56632
923,3.35293
924,3.90984
925,2.94234
926,2.59614
927,2.51673
928,4.31854
929,2.85334
930,2.71634
931,2.98686
932,3.59808
933,3.2597
934,3.49757
935,4.19015
936,3.98814
937,2.5836
938,3.95745
939,4.17414
940,2.13384
941,1.99537
942,3.06164
943,3.05934
944,3.98131
945,3.969
946,3.30046
947,4.10742
948,3.92803
949,3.6444
950,2.7189
951,3.15052
952,4.93485
953,4.92165
954,2.38813
955,3.46725
956,4.0027
957,4.86558
958,3.0431
959,2.43769
960,1.99279
961,3.71025
962,4.22221
963,3.48771
964,3.74466
965,3.63767
966,3.8694
967,3.59792
968,3.78196
969,3.33902
970,3.81899
971,4.63494
972,3.74167
973,3.489
974,4.17176
975,4.58352
976,5.0
977,3.22877
978,4.70108
979,3.59989
980,5.0
981,4.50193
982,4.16462
983,4.17207
984,3.34551
985,3.91883
986,4.35863
987,3.17152
988,1.90921
989,3.9662
990,4.61071
991,2.49682
992,4.72626
993,4.00733
994,3.70788
995,4.30247
996,4.00449
997,5.0
998,2.72152
999,1.81863
1000,4.39496
1001,4.04048
1002,5.0
1003,5.0
1004,3.97757
1005,3.93283
1006,3.58688
1007,3.35331
1008,1.96596
1009,4.08893
1010,3.9488
1011,2.62625
1012,2.63228
1013,2.77609
1014,3.5055
1015,4.19727
1016,2.3307
1017,2.63941
1018,4.43869
1019,3.48701
1020,2.17384
1021,4.42234
1022,3.49925
1023,2.411
1024,2.58903
1025,2.32985
1026,3.24377
1027,2.59642
1028,3.41774
1029,3.4313
1030,3.98758
1031,3.05372
1032,2.34748
1033,3.45459
1034,3.88417
1035,5.0
1036,3.50556
1037,4.30557
1038,5.0
1039,4.1888
1040,4.54415
1041,3.77924
1042,5.0
1043,4.62049
1044,2.87897
1045,3.24655
1046,4.88596
1047,4.7083
1048,3.7791
1049,3.85836
1050,5.0
1051,2.71945
1052,3.7462
1053,4.50926
1054,3.51644
1055,2.51825
1056,4.4449
1057,4.93674
1058,4.94699
1059,5.0
1060,3.96938
1061,3.58217
1062,3.51482
1063,4.90491
1064,5.0
1065,4.07658
1066,2.27773
1067,4.36139
1068,2.36457
1069,3.98365
1070,1.70426
1071,1.77239
1072,4.46947
1073,3.18838
1074,2.87217
1075,3.63121
1076,3.74832
1077,3.31031
1078,3.40726
1079,3.78143
1080,3.58779
1081,4.02518
1082,3.3572
1083,4.32436
1084,2.82831
1085,3.38163
1086,3.91277
1087,3.39949
1088,3.33536
1089,2.83141
1090,4.80001
1091,4.90579
1092,4.60491
1093,3.74088
1094,4.38462
1095,4.87269
1096,4.44479
1097,4.47751
1098,3.9891
1099,3.81473
1100,5.0
1101,3.51515
1102,4.5173
1103,4.25288
1104,4.19928
1105,5.0
1106,3.29373
1107,3.93867
1108,3.64123
1109,2.90523
1110,3.47319
1111,3.45843
1112,3.85791
1113,4.15645
1114,4.36537
1115,2.78078
1116,3.93951
1117,3.2471
1118,4.2528
1119,2.49235
1120,3.98218
1121,2.7456
1122,4.01861
1123,2.82445
1124,3.57357
1125,5.0
1126,3.47115
1127,2.47392
1128,4.10471
1129,2.76081
1130,3.91654
1131,4.41326
1132,3.40942
1133,2.7452
1134,3.66984
1135,3.56002
1136,4.27159
1137,2.33305
1138,2.08133
1139,1.64899
1140,2.23097
1141,2.19353
1142,4.2341
1143,3.96531
1144,3.38689
1145,3.98182
1146,4.98508
1147,4.43829
1148,2.15972
1149,4.6758
1150,1.97193
1151,3.0153
1152,2.87477
1153,3.34664
1154,3.19684
1155,3.83908
1156,3.68728
1157,3.33807
1158,3.16453
1159,4.93858
1160,3.13205
1161,3.19854
1162,3.5889
1163,3.46251
1164,3.59013
1165,3.024
1166,2.89558
1167,5.0
1168,4.23617
1169,2.34154
1170,2.99322
1171,3.23407
1172,3.00223
1173,4.39548
1174,4.7922
1175,4.80121
1176,4.46675
1177,4.18101
1178,1.10925
1179,2.35305
1180,2.42661
1181,5.0
1182,5.0
1183,3.36695
1184,1.83147
1185,2.36124
1186,4.39074
1187,1.47354
1188,2.1025
1189,2.68858
1190,2.71827
1191,5.0
1192,2.85431
1193,3.90393
1194,2.49302
1195,3.62253
1196,2.5625
1197,3.75487
1198,1.26807
1199,2.09769
1200,3.13835
1201,1.17048
1202,3.88294
1203,3.5795
1204,4.18146
1205,2.83082
1206,2.67466
1207,1.50334
1208,3.23598
1209,1.75166
1210,4.13882
1211,3.68801
1212,2.07583
1213,2.00517
1214,2.9579
1215,3.08471
1216,1.81895
1217,1.24759
1218,2.30653
1219,3.56142
1220,3.99471
1221,2.78365
1222,2.11059
1223,1.68369
1224,2.02681
1225,2.27254
1226,3.58578
1227,1.7437
1228,1.6702
1229,4.12291
1230,2.75252
1231,1.70027
1232,2.14056
1233,2.6156
1234,4.25184
1235,3.01625
1236,3.44506
1237,2.88247
1238,3.40533
1239,3.66159
1240,3.78305
1241,2.20221
1242,2.68253
1243,4.84454
1244,3.85895
1245,4.35068
1246,4.86669
1247,4.37185
1248,3.3862
1249,2.82083
1250,3.9256
1251,4.39826
1252,3.64101
1253,3.63935
1254,2.55432
1255,4.5943
1256,4.44752
1257,2.9851
1258,3.16275
1259,4.0092
1260,2.97222
1261,2.96101
1262,4.03773
1263,3.85711
1264,3.90838
1265,5.0
1266,5.0
1267,3.64291
1268,4.34368
1269,5.0
1270,4.04387
1271,4.75024
1272,4.62169
1273,4.41419
1274,4.09422
1275,4.27321
1276,5.0
1277,4.22162
1278,3.8439
1279,3.869
1280,4.18043
1281,1.57108
1282,4.84998
1283,2.5143
1284,2.86634
1285,3.79344
1286,4.94383
1287,5.0
1288,2.11698
1289,3.12467
1290,4.09379
1291,4.04606
1292,2.39245
1293,2.09142
1294,3.49437
1295,3.58653
1296,3.27354
1297,2.81638
1298,4.85449
1299,4.97721
1300,5.0
1301,4.1458
1302,5.0
1303,4.32377
1304,3.74486
1305,3.97678
1306,4.76529
1307,4.64774
1308,4.91482
1309,2.35727
1310,3.1541
1311,4.26371
1312,4.61811
1313,2.82236
1314,2.45161
1315,1.88138
1316,1.91601
1317,3.5885
1318,2.66188
1319,2.0477
1320,2.53962
1321,3.25887
1322,3.2323
1323,3.49323
1324,5.0
1325,3.30814
1326,2.59208
1327,4.55656
1328,3.91971
1329,3.27188
1330,4.57172
1331,3.99293
1332,4.12332
1333,4.12373
1334,3.56522
1335,4.61578
1336,4.0582
1337,2.77624
1338,3.88081
1339,4.86251
1340,5.0
1341,5.0
1342,4.882
1343,4.62036
1344,3.30412
1345,4.37511
1346,4.10646
1347,3.62031
1348,3.7674
1349,3.53956
1350,4.10224
1351,4.1969
1352,2.89254
1353,2.68206
1354,2.05666
1355,3.33434
1356,3.53506
1357,3.74813
1358,3.91199
1359,4.78409
1360,3.86858
1361,3.0524
1362,2.63891
1363,3.17207
1364,2.62204
1365,3.80554
1366,2.90566
1367,3.21185
1368,3.84171
1369,4.29385
1370,3.58507
1371,3.83641
1372,3.58544
1373,4.26962
1374,4.43763
1375,2.6656
1376,3.50678
1377,4.53288
1378,3.97469
1379,3.44443
1380,3.19682
1381,3.63813
1382,3.69929
1383,3.98995
1384,3.75846
1385,4.2949
1386,4.11038
1387,3.5203
1388,3.17323
1389,3.42796
1390,5.0
1391,4.56227
1392,4.50739
1393,5.0
1394,3.87704
1395,4.67121
1396,4.57956
1397,1.31535
1398,3.73388
1399,4.53562
1400,3.16091
1401,4.5617
1402,4.67844
1403,5.0
1404,4.59975
1405,3.69013
1406,3.42333
1407,2.53945
1408,3.70777
1409,2.83478
1410,4.18353
1411,3.52226
1412,3.59502
1413,2.74394
1414,5.0
1415,3.4849
1416,4.22435
1417,3.06072
1418,4.03609
1419,3.76332
1420,3.89631
1421,3.4179
1422,2.69017
1423,4.15503
1424,4.08314
1425,1.82939
1426,2.19065
1427,3.26646
1428,4.73384
1429,3.99578
1430,3.05122
1431,3.57485
1432,2.81808
1433,4.71057
1434,3.36852
1435,2.57896
1436,3.3535
1437,3.07811
1438,3.70924
1439,3.14691
1440,3.68245
1441,3.24325
1442,2.91456
1443,2.9212
1444,4.10085
1445,3.90392
1446,4.58769
1447,3.67002
1448,3.61735
1449,3.20982
1450,3.95574
1451,2.47853
1452,2.63658
1453,2.96634
1454,3.04728
1455,3.5401
1456,3.22906
1457,2.76768
1458,3.42143
1459,4.42585
1460,2.85723
1461,2.37691
1462,3.6709
1463,3.40576
1464,1.92692
1465,3.84055
1466,3.27263
1467,2.39866
1468,3.33021
1469,4.90765
1470,4.01759
1471,3.33988
1472,3.12383
1473,4.1699
1474,4.79898
1475,2.90898
1476,3.67546
1477,5.0
1478,3.4914
1479,3.94598
1480,4.11259
1481,4.41876
1482,3.1577
1483,4.01682
1484,4.22562
1485,3.81379
1486,3.63092
1487,3.56653
1488,4.03766
1489,5.0
1490,2.94077
1491,3.80053
1492,3.28497
1493,4.59813
1494,4.96811
1495,4.33652
1496,2.9121
1497,2.71433
1498,5.0
1499,3.67052
1500,3.64164
1501,3.6013
1502,4.54584
1503,4.52233
1504,3.28825
1505,3.22144
1506,4.95093
1507,2.45935
1508,2.94932
1509,3.37737
1510,3.32304
1511,2.35748
1512,3.89116
1513,3.34761
1514,3.99958
1515,4.77251
1516,5.0
1517,4.2897
1518,2.65342
1519,5.0
1520,5.0
1521,3.48704
1522,3.3638
1523,2.89485
1524,2.3025
1525,4.10146
1526,3.49669
1527,2.6524
1528,3.14639
1529,1.77101
1530,2.78737
1531,4.09339
1532,4.74648
1533,3.4965
1534,3.32557
1535,2.77807
1536,3.03024
1537,3.28531
1538,3.83785
1539,3.68969
1540,4.0881
1541,3.55586
1542,2.8117
1543,2.46072
1544,3.44206
1545,3.51716
1546,3.48445
1547,2.64716
1548,2.99998
1549,2.93618
1550,3.31201
1551,3.37248
1552,3.617
1553,3.05692
1554,3.67805
1555,3.38554
1556,3.79098
1557,3.11112
1558,3.13707
1559,3.05321
1560,3.51398
1561,2.82432
1562,3.5726
1563,2.62983
1564,2.41939
1565,3.17527
1566,3.36229
1567,3.70623
1568,3.60161
1569,3.8101
1570,2.11163
1571,3.71471
1572,2.59691
1573,2.76389
1574,3.37192
1575,1.91807
1576,2.88001
1577,3.35977
1578,3.33565
1579,4.3444
1580,4.22076
1581,4.41408
1582,3.30456
1583,3.42281
1584,4.03985
1585,4.32523
1586,4.01116
1587,4.77493
1588,4.4052
1589,3.61493
1590,4.50622
1591,4.99944
1592,3.35316
1593,3.00798
1594,2.56346
1595,3.2006
1596,3.58501
1597,4.88169
1598,3.74975
1599,4.46208
1600,5.0
1601,4.4889
1602,4.00758
1603,4.19939
1604,4.77951
1605,4.14333
1606,4.79561
1607,4.83955
1608,2.86794
1609,4.15954
1610,3.28848
1611,2.94547
1612,3.26639
1613,4.12772
1614,4.95497
1615,3.797
1616,4.47111
1617,3.90618
1618,4.02422
1619,5.0
1620,5.0
1621,4.63672
1622,5.0
1623,4.50318
1624,2.55135
1625,2.73842
1626,4.32088
1627,3.57716
1628,4.57804
1629,4.08756
1630,2.52922
1631,4.46685
1632,2.73792
1633,3.36317
1634,3.04962
1635,4.32886
1636,4.76578
1637,3.80412
1638,4.22146
1639,3.49005
1640,4.89158
1641,4.61066
1642,4.77915
1643,4.13606
1644,5.0
1645,4.37305
1646,4.78988
1647,3.54018
1648,3.49168
1649,2.52324
1650,4.40663
1651,4.7492
1652,3.5242
1653,3.65559
1654,4.1818
1655,4.43085
1656,3.45751
1657,4.02346
1658,2.96297
1659,3.85332
1660,3.51255
1661,3.88422
1662,3.33131
1663,2.38876
1664,2.77586
1665,3.71639
1666,4.30473
1667,3.76037
1668,4.18042
1669,3.26849
1670,4.30637
1671,4.52315
1672,3.62377
1673,3.53337
1674,3.00122
1675,4.21134
1676,4.89963
1677,3.22613
1678,4.22924
1679,3.43779
1680,3.49836
1681,3.811
1682,3.58131
1683,3.99036
1684,2.44255
1685,3.28049
1686,3.44832
1687,3.26957
1688,4.80278
1689,4.0026
1690,3.5105
1691,3.74479
1692,2.92874
1693,4.311
1694,4.50316
1695,3.89907
1696,5.0
1697,3.6069
1698,4.65804
1699,3.63585
1700,4.08276
1701,4.05901
1702,4.58675
1703,3.74575
1704,4.89155
1705,4.11546
1706,4.54714
1707,3.55462
1708,2.82303
1709,4.4435
1710,3.67071
1711,3.57396
1712,1.80637
1713,5.0
1714,4.50233
1715,2.55932
1716,3.64821
1717,3.08745
1718,2.5212
1719,2.14137
1720,2.29668
1721,1.48089
1722,2.81124
1723,2.78931
1724,1.63328
1725,3.96881
1726,3.94731
1727,2.00964
1728,3.17027
1729,3.1093
1730,4.33338
1731,4.35331
1732,2.3369
1733,2.92362
1734,2.58883
1735,1.34072
1736,4.17966
1737,3.12687
1738,3.1812
1739,3.29143
1740,3.27622
1741,2.25874
1742,1.70683
1743,2.41517
1744,2.67396
1745,2.8726
1746,4.75802
1747,1.91551
1748,3.0716
1749,1.9692
1750,2.43004
1751,2.94252
1752,2.24955
1753,2.77783
1754,2.17436
1755,2.00535
1756,3.319
1757,3.19008
1758,2.16836
1759,3.05817
1760,3.24626
1761,2.50424
1762,3.71467
1763,2.31279
1764,2.1241
1765,1.59074
1766,3.43946
1767,2.38398
1768,2.94142
1769,3.12518
1770,3.11686
1771,3.73784
1772,3.70725
1773,2.71129
1774,2.47475
1775,3.20787
1776,4.47842
1777,3.75982
1778,3.70954
1779,3.25151
1780,3.00786
1781,3.7982
1782,3.36271
1783,3.32279
1784,3.17217
1785,3.33173
1786,3.78268
1787,3.76099
1788,2.57949
1789,3.29007
1790,4.92995
1791,3.68786
1792,4.6582
1793,4.74475
1794,4.36313
1795,3.91159
1796,4.35287
1797,3.51952
1798,4.15852
1799,4.65965
1800,4.03372
1801,4.32929
1802,4.32785
1803,3.51149
1804,4.34389
1805,4.50902
1806,2.71864
1807,2.71055
1808,3.90502
1809,3.66361
1810,4.30906
1811,3.75395
1812,3.18163
1813,3.42111
1814,4.12287
1815,2.84899
1816,3.72409
1817,3.88457
1818,3.29589
1819,4.64798
1820,2.61923
1821,3.3525
1822,4.00748
1823,3.60913
1824,3.25734
1825,4.72271
1826,3.68261
1827,5.0
1828,4.19898
1829,4.04592
1830,3.78661
1831,3.67019
1832,3.18153
1833,3.73765
1834,3.84482
1835,4.50423
1836,3.53342
1837,4.13781
1838,2.11458
1839,2.32151
1840,4.0734
1841,4.28105
1842,3.32449
1843,4.53187
1844,3.84495
1845,3.05437
1846,3.84793
1847,1.63503
1848,2.79856
1849,3.95758
1850,4.07448
1851,3.48348
1852,3.33979
1853,3.98839
1854,3.22024
1855,3.91422
1856,3.47897
1857,2.76018
1858,2.96673
1859,2.53157
1860,4.20618
1861,4.71446
1862,4.04432
1863,4.2993
1864,4.59276
1865,3.82192
1866,3.78147
1867,3.31945
1868,4.65593
1869,4.18504
1870,4.04218
1871,5.0
1872,4.38778
1873,3.99544
1874,4.54664
1875,3.73967
1876,3.61252
1877,2.78022
1878,4.29146
1879,3.81191
1880,3.37634
1881,3.79704
1882,3.67404
1883,4.22795
1884,3.6508
1885,3.62279
1886,3.31974
